"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","B530-A_Gain","B530-H_Gain","B585-A_Gain","B585-H_Gain","B695-A_Gain","B695-H_Gain","B780-A_Gain","B780-H_Gain","R670-A_Gain","R670-H_Gain","R780-A_Gain","R780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B530-A","B530-H","B585-A","B585-H","B695-A","B695-H","B780-A","B780-H","R670-A","R670-H","R780-A","R780-H","Blue_LaserDelay","Red_LaserDelay","Blue_AreaScalingFactor","Red_AreaScalingFactor"
"15-JAN-2020",2020-01-15 08:03:12,"2020-01-15","8H 3M 12S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,135769.5,65831.01953125,135526,110477.4140625,67149.48046875,107933,6452.47998046875,NA,7330.03955078125,NA,5572.07958984375,NA,4167.69970703125,NA,5936.919921875,NA,3802.92993164062,NA,NA,NA,NA,NA
"14-JAN-2020",2020-01-14 08:42:03,"2020-01-14","8H 42M 3S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131542.6484375,65683.80859375,131730.5,105721.8359375,66942.38671875,103632,6216.759765625,NA,7068.759765625,NA,5364.759765625,NA,4008.65991210938,NA,5967.0498046875,NA,3821.26977539062,NA,NA,NA,NA,NA
"13-JAN-2020",2020-01-13 10:28:32,"2020-01-13","10H 28M 32S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131001.296875,65450.8203125,131451.5,103798.4453125,66426.6796875,102599,6131.56005859375,NA,6948.0595703125,NA,5309.3798828125,NA,4106.6396484375,NA,5842.599609375,NA,3895.93994140625,NA,NA,NA,NA,NA
"10-JAN-2020",2020-01-10 09:24:42,"2020-01-10","9H 24M 42S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131527.34375,65374.8203125,132468.5,105192.1796875,66436.67578125,104094.5,6201.1396484375,NA,7029,NA,5320.73974609375,NA,4154.919921875,NA,5919.23461914062,NA,4012.52978515625,NA,NA,NA,NA,NA
"09-JAN-2020",2020-01-09 08:57:48,"2020-01-09","8H 57M 48S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,134459.546875,65523.1875,134739,104693.046875,66737.16796875,102901.5,6331.77978515625,NA,7212.1796875,NA,5647.33984375,NA,4561.0400390625,NA,6073.15966796875,NA,4224.75,NA,NA,NA,NA,NA
"08-JAN-2020",2020-01-08 08:58:48,"2020-01-08","8H 58M 48S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,132189.296875,65507.81640625,132737,103667.09375,66680.75,102055,6174.15966796875,NA,7048.8798828125,NA,5512.43994140625,NA,4426.1396484375,NA,5948.7099609375,NA,4117.32958984375,NA,NA,NA,NA,NA
"07-JAN-2020",2020-01-07 08:41:31,"2020-01-07","8H 41M 31S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,133138.796875,65769.890625,133520,105875.1953125,66850.6640625,104075,6367.27978515625,NA,7227.7998046875,NA,4872.02001953125,NA,2750.53979492188,NA,5601.5595703125,NA,2471.96997070312,NA,NA,NA,NA,NA
"06-JAN-2020",2020-01-06 08:02:45,"2020-01-06","8H 2M 45S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,134057.703125,65883.046875,133926,104862.734375,67092.953125,102625,6392.83984375,NA,7263.2998046875,NA,4960.06005859375,NA,2832.89990234375,NA,5672.2998046875,NA,2544.01977539062,NA,NA,NA,NA,NA
"03-JAN-2020",2020-01-03 08:25:19,"2020-01-03","8H 25M 19S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,132136.203125,65678.0625,132132,104389.875,66780.5078125,102720,6306.2197265625,NA,7172.419921875,NA,4847.8798828125,NA,2760.47998046875,NA,5554.39990234375,NA,2509.9599609375,NA,NA,NA,NA,NA
"02-JAN-2020",2020-01-02 08:51:52,"2020-01-02","8H 51M 52S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,130621.5,65695.0078125,130668,104205.2734375,68121.71875,100443,6053.4599609375,NA,6972.19970703125,NA,5417.2998046875,NA,4302.60009765625,NA,5838.669921875,NA,4057.06982421875,NA,NA,NA,NA,NA
